CD_EMPRESA;ANO;DS_FINANCIAMENTO;VL_FINANCIAMENTO;CD_INDICE;TX_MULTIPLICADOR_INDICE;TX_ADICIONAL;CD_INDICE_2;TX_MULTIPLICADOR_INDICE_2;TX_ADICIONAL_2;CD_INDICE_FIM;TX_MULTIPLICADOR_INDICE_FIM;TX_ADICIONAL_FIM;;;;
12;2017;Eletrobras; 176.009 ;;;4,5;;;;;;;;;;
12;2014;Crédito RJ (a); 178.890 ;;;5,28;;;;;;;;;;
12;2017;Santander; 200.122 ;;;9,76;;;;;;;;;;
12;2014;CCBI CITIBANK (b); 204.244 ;;;4,78;;;;;;;;;;
12;2018;Santander; 207.302 ;;;7,43;;;;;;;;;;
12;2014;CCBI ITAÚ (b); 233.516 ;;;3,1;;;;;;;;;;
12;2018;Sudene; 266.561 ;;;8,37;;;;;;;;;;
12;2016;Eletrobras; 270.285 ;;;8,94;;;;;;;;;;
12;2015;CCBI Itaú; 273.283 ;;;2,34;;;;;;;;;;
12;2017;Banco do Brasil; 287.119 ;;;10,61;;;;;;;;;;
12;2013;Banco do Brasil S.A; 291.836 ;;;7,45;;;;;;;;;;
12;2014;BANCO DO BRASIL; 311.462 ;;;11;;;;;;;;;;
12;2015;Eletrobras; 313.001 ;;;5,45;;;;;;;;;;
12;2015;BANCO DO BRASIL; 315.870 ;;;8,5;;;;;;;;;;
12;2016;Banco do Brasil; 317.566 ;;;14,89;;;;;;;;;;
12;2014;ELETROBRÁS; 324.457 ;;;7;;;;;;;;;;
12;2016;CCBI Citibank; 369.143 ;;;3,76;;;;;;;;;;
12;2014;BNDES; 383.833 ;;;7,53;;;;;;;;;;
12;2015;CCBI Citibank; 440.895 ;;;5,72;;;;;;;;;;
12;2013;Eletrobras; 444.644 ;;;7,41;;;;;;;;;;
12;2013;BNDES; 462.848 ;;;7,25;;;;;;;;;;
12;2014;BNDES; 550.303 ;;;7;;;;;;;;;;
12;2017;CCBI Citibank; 582.701 ;;;3,13;;;;;;;;;;
12;2018;BNDES; 637.806 ;;;7,88;;;;;;;;;;
12;2017;Nota promissória (a); 811.429 ;;;10,63;;;;;;;;;;
12;2014;Crédito RJ a); 866.877 ;;;5,54;;;;;;;;;;
12;2013;CRÉDITOS RJ; 885.392 ;;;5,22;;;;;;;;;;
12;2018;CCEE/RGR/ANEEL; 1.006.332 ;;;5;;;;;;;;;;
12;2018;CCBI Citibank; 1.069.521 ;;;7,39;;;;;;;;;;
12;2015;BNDES; 1.211.439 ;;;8,51;;;;;;;;;;
12;2016;BNDES; 1.460.804 ;;;8,48;;;;;;;;;;
12;2017;BNDES; 1.674.816 ;;;9,66;;;;;;;;;;
12;2018;Nota promissória; 1.982.804 ;;;7,07;;;;;;;;;;
12;2018;Eletrobras; 2.216.045 ;;;7,83;;;;;;;;;;
13;2013;Capital de giro; 692.668 ;1;111,75;;;;;;;;;;;
13;2013;Arrendamentos Mercantis; 18.677 ;24;100;;;;;;;;;;;
13;2013;Debêntures - Oferta restrita; 608.935 ;1;111,65;;;;;;;;;;;
13;2013;1ª emissão - série única; 199.982 ;1;113;;;;;;;;;;;
13;2013;2ª emissão - 1ª série; 102.634 ;1;112;;;;;;;;;;;
13;2013;2ª emissão - 2ª série; 102.711 ;1;114,5;;;;;;;;;;;
13;2013;3ª emissão - série única; 203.608 ;1;108,8;;;;;;;;;;;
13;2014;Capital de giro; 704.826 ;1;111,75;;;;;;;;;;;
13;2014;Arrendamentos Mercantis; 26.713 ;24;100;;;;;;;;;;;
13;2014;Debêntures - Oferta restrita; 957.549 ;1;111,65;;;;;;;;;;;
13;2014;Financiamento de Inovação - FINEP; 22.539 ;;;4;;;;;;;;;;
13;2014;1ª emissão - série única; 148.915 ;1;113;;;;;;;;;;;
13;2014;2ª emissão - 1ª série; 102.475 ;1;112;;;;;;;;;;;
13;2014;2ª emissão - 2ª série; 102.552 ;1;114,5;;;;;;;;;;;
13;2014;3ª emissão - série única; 202.858 ;1;108,8;;;;;;;;;;;
13;2014;4ª emissão - série única; 400.749 ;1;112;;;;;;;;;;;
13;2015;Capital de giro em moeda estrangeira; 590.491 ;;;2,42;;;;;;;;;;
13;2015;Capital de giro em moeda nacional; 163.866 ;1;111,75;;;;;;;;;;;
13;2015;Arrendamentos Mercantis Financeiros; 30.264 ;24;100;;;;;;;;;;;
13;2015;Debêntures - Oferta restrita; 1.016.166 ;1;111,65;;;;;;;;;;;
13;2015;Financiamento de Inovação - FINEP; 22.523 ;;;4;;;;;;;;;;
13;2015;1ª emissão - série única; 149.175 ;1;113;;;;;;;;;;;
13;2015;3ª emissão - série única; 102.090 ;1;108,8;;;;;;;;;;;
13;2015;4ª emissão - série única; 402.262 ;1;112;;;;;;;;;;;
13;2015;5ª emissão - série única; 362.639 ;1;113,2;;;;;;;;;;;
13;2016;Capital de giro em moeda estrangeira; 333.503 ;;;3,92;;;;;;;;;;
13;2016;Capital de giro em moeda nacional; 362.696 ;1;118,01;;;;;;;;;;;
13;2016;Arrendamento Mercantis Financeiros; 17.676 ;1;100;;;;;;;;;;;
13;2016;Debêntures - oferta restrita; 1.069.633 ;1;117,35;;;;;;;;;;;
13;2016;Financiamento de Inovação - FINEP; 44.429 ;;;4;;;;;;;;;;
13;2016;BNB; 4.404 ;;;7;;;;;;;;;;
13;2016;1ª emissão - série única; 149.383 ;1;113;;;;;;;;;;;
13;2016;3ª emissão - série única; 55.439 ;1;125,9;;;;;;;;;;;
13;2016;4ª emissão - série única; 402.451 ;1;112;;;;;;;;;;;
13;2016;5ª emissão - série única; 362.492 ;1;113,2;;;;;;;;;;;
13;2016;6ª emissão - série única; 99.868 ;1;125,2;;;;;;;;;;;
13;2017;Capital de giro em moeda estrangeira; 52.519 ;;;3,92;;;;;;;;;;
13;2017;Capital de giro em moeda nacional; 251.600 ;1;118;;;;;;;;;;;
13;2017;Debêntures - oferta restrita; 305.116 ;1;118,95;;;;;;;;;;;
13;2017;Notas promissórias; 212.343 ;1;110,5;;;;;;;;;;;
13;2017;Arrendamentos Mercantis Financeiros; 9.226 ;1;100;2,5;;;2,88;;;;;;;
13;2017;Financiamento de Inovação - FINEP; 37.024 ;;;4;;;;;;;;;;
13;2017;Financiamento de Expansão - BNB; 3.670 ;;;7;;;;;;;;;;
13;2017;7ªemissão-série única; 305.116 ;1;113,5;;;;;;;;;;;
13;2017;3ªemissão- 1ª.série; 106.085 ;1;109;;;;;;;;;;;
13;2017;3ªemissão- 2ª.série; 106.258 ;1;112;;;;;;;;;;;
13;2018;Debêntures - oferta restrita - 7ª. Emissão; 306.545 ;1;113,5;;;;;;;;;;;
13;2018;Notas promissórias; 113.931 ;1;110,5;;;;;;;;;;;
13;2018;Arrendamentos Mercantis Financeiros; 1.055 ;1;100;2,5;;;2,88;;;;;;;
13;2018;Financiamento de Inovação - FINEP; 29.620 ;;;4;;;;;;;;;;
13;2018;Financiamento de Expansão - BNB; 2.936 ;;;7;;;;;;;;;;
13;2018;3ªemissão- 2ª.série; 113.931 ;1;112;;;;;;;;;;;
14;2013;BNDES - FINEM III; 130.752 ;8;100;2,12;;;;;;;;;;
14;2013;BNDES - FINEM IV; 12.338 ;8;100;2,12;;;;;;;;;;
14;2013;BNDES - FINEM III; 31.236 ;8;100;2,8;;;;;;;;;;
14;2013;Diversos (Finame); 559 ;8;100;2;;;;;;;;;;
14;2013;Alfa S.A. (Finame); 2.272 ;;;6,6;;;;;;;;;;
14;2013;Bradesco S.A. (Arrend. Mercantil); 840 ;;;1,96;;;;;;;;;;
14;2013;Itaú Leasing S.A. (Arrend. Mercantil); 446 ;;;1,16;;;;;;;;;;
14;2013;DVB Bank AG; 44.804 ;24;100;3,12;;;;;;;;;;
14;2013;Merril Lynch; 132.907 ;3;100;1,4;;;;;;;;;;
14;2013;5a Emissão - Série 2; 65.376 ;5;100;7,5;;;;;;;;;;
14;2013;6a Emissão - Série 1; 528.421 ;1;105;;;;;;;;;;;
14;2013;7a Emissão - Série 1; 102.054 ;1;106,5;;;;;;;;;;;
14;2013;7a Emissão - Série 2; 102.064 ;1;107,05;;;;;;;;;;;
14;2013;1a Emissão - Série 1; 28.195 ;10;100;10,65;;;;;;;;;;
14;2013;4a Emissão - Série 1; 965.531 ;1;109;;;;;;;;;;;
14;2013;4a Emissão - Série 2; 434.862 ;5;100;2,71;;;;;;;;;;
14;2013;5a Emissão - Série única; 131.059 ;5;100;4,88;;;;;;;;;;
14;2013;Cetip (Notas promissórias); 193.686 ;1;110;;;;;;;;;;;
14;2013;Cetip (Notas promissórias); 205.119 ;1;105;;;;;;;;;;;
14;2013;2a Emissão - Série 1; 174.214 ;1;110,5;;;;;;;;;;;
14;2013;2a Emissão - Série 2; 116.179 ;1;112,5;;;;;;;;;;;
14;2013;3a Emissão - Série única; 234.936 ;1;105,6;;;;;;;;;;;
14;2013;Cetip (Notas promissórias); 132.298 ;1;104,4;;;;;;;;;;;
14;2013;Cetip (Notas promissórias); 233.955 ;1;104,9;;;;;;;;;;;
14;2013;2a Emissão - Série 1; 507.339 ;1;109,2;;;;;;;;;;;
14;2013;2a Emissão - Série 2; 557.575 ;1;111;;;;;;;;;;;
14;2013;2a Emissão - Série 3; 759.590 ;1;112;;;;;;;;;;;
14;2013;2a Emissão - Série única; 115.445 ;1;115,5;;;;;;;;;;;
14;2013;3a Emissão - Série única; 121.440 ;1;106,4;;;;;;;;;;;
14;2013;Cetip (Notas promissórias); 81.423 ;1;106;;;;;;;;;;;
14;2013;2a Emissão - Série única; 418.083 ;1;109,3;;;;;;;;;;;
14;2013;3a Emissão - Série única; 805.037 ;1;105;;;;;;;;;;;
14;2013;3a Emissão - Série única; 66.451 ;1;110,5;;;;;;;;;;;
14;2013;4a Emissão - Série única; 621.216 ;1;108,3;;;;;;;;;;;
14;2013;Cetip (Notas promissórias); 203.906 ;1;104,45;;;;;;;;;;;
14;2014;BNDES - FINEM III; 89.500 ;8;100;2,12;;;;;;;;;;
14;2014;BNDES - FINEM IV; 8.444 ;8;100;2,12;;;;;;;;;;
14;2014;BNDES - FINEM III; 139.379 ;8;100;2,8;;;;;;;;;;
14;2014;BNDES - FINEM I; 271.507 ;8;100;2;;;;;;;;;;
14;2014;Alfa S.A. (Finame); 1.479 ;;;6,6;;;;;;;;;;
14;2014;Bradesco S.A. (Arrend. Mercantil); 2 ;;;1,16;;;;;;;;;;
14;2014;DVB Bank AG; 41.016 ;24;100;3,12;;;;;;;;;;
14;2014;Maduro and Curiel's Bank; 16.108 ;;;5,5;;;;;;;;;;
14;2014;Merril Lynch; 152.522 ;3;100;1,4;;;;;;;;;;
14;2014;6a Emissão - Série 1; 530.323 ;1;105;;;;;;;;;;;
14;2014;7a Emissão - Série 1; 102.452 ;1;106,5;;;;;;;;;;;
14;2014;7a Emissão - Série 2; 102.465 ;1;107,05;;;;;;;;;;;
14;2014;4a Emissão - Série 1; 967.824 ;1;109;;;;;;;;;;;
14;2014;4a Emissão - Série 2 (c); 142.670 ;5;100;2,71;;;;;;;;;;
14;2014;5a Emissão - Série única (d); 465.385 ;5;100;4,88;;;;;;;;;;
14;2014;6a Emissão - Série única (c); 241.182 ;5;100;5,428;;;;;;;;;;
14;2014;6a Emissão - Série única; 300.999 ;5;100;5,428;;;;;;;;;;
14;2014;Cetip (Notas promissórias); 270.545 ;1;107,5;;;;;;;;;;;
14;2014;1a Emissão - Série única; 666.611 ;1;109,5;;;;;;;;;;;
14;2014;2a Emissão - Série 1; 380.687 ;1;106;;;;;;;;;;;
14;2014;2a Emissão - Série 2; 234.585 ;1;106;;;;;;;;;;;
14;2014;2a Emissão - Série 1; 87.545 ;1;110,5;;;;;;;;;;;
14;2014;2a Emissão - Série 2; 58.386 ;1;112,5;;;;;;;;;;;
14;2014;3a Emissão - Série única; 117.675 ;1;105,6;;;;;;;;;;;
14;2014;Cetip (Notas promissórias); 442.765 ;1;104,75;;;;;;;;;;;
14;2014;Cetip (Notas promissórias); 183.715 ;1;104,9;;;;;;;;;;;
14;2014;2a Emissão - Série 2; 559.957 ;1;111;;;;;;;;;;;
14;2014;2a Emissão - Série 3; 762.850 ;1;112;;;;;;;;;;;
14;2014;3a Emissão - Série única; 573.465 ;1;108,67;;;;;;;;;;;
14;2014;3a Emissão - Série única; 121.809 ;1;106,4;;;;;;;;;;;
14;2014;4a Emissão - Série 1; 131.919 ;5;100;5,691;;;;;;;;;;
14;2014;Cetip (Notas promissórias); 72.777 ;1;105;;;;;;;;;;;
14;2014;2a Emissão - Série única; 422.922 ;1;109,3;;;;;;;;;;;
14;2014;3a Emissão - Série única; 806.771 ;1;105;;;;;;;;;;;
14;2014;1a Emissão - Série única; 68.685 ;1;109,5;;;;;;;;;;;
14;2014;3a Emissão - Série única; 22.232 ;1;110,5;;;;;;;;;;;
14;2014;4a Emissão - Série única; 444.755 ;1;108,3;;;;;;;;;;;
14;2014;5a Emissão - Série 1; 297.357 ;1;106,1;;;;;;;;;;;
14;2014;5a Emissão - Série 2 (c); 149.491 ;5;100;5,67;;;;;;;;;;
14;2015;BNDES - FINEM III; 48.397 ;8;100;2,12;;;;;;;;;;
14;2015;BNDES - FINEM IV; 4.565 ;8;100;2,12;;;;;;;;;;
14;2015;BNDES - FINEM III; 104.832 ;8;100;2,8;;;;;;;;;;
14;2015;BNDES - FINEM I; 556.031 ;8;100;2;;;;;;;;;;
14;2015;BNDES - FINEM II; 1.028.805 ;8;100;3,18;;;;;;;;;;
14;2015;Alfa S.A. (Finame); 811 ;;;6,6;;;;;;;;;;
14;2015;Merril Lynch (b); 224.720 ;3;100;1,45;;;;;;;;;;
14;2015;HSBC BANK USA NA (b); 448.655 ;3;100;0,8;;;;;;;;;;
14;2015;Merril Lynch (b); 146.577 ;3;100;1,4;;;;;;;;;;
14;2015;Merril Lynch (b); 214.048 ;3;100;1,4;;;;;;;;;;
14;2015;Merril Lynch (b); 108.676 ;3;100;1,45;;;;;;;;;;
14;2015;Bank of Tokyo (b); 116.902 ;3;100;1,69;;;;;;;;;;
14;2015;Merril Lynch (b); 202.067 ;3;100;2,5;;;;;;;;;;
14;2015;Merril Lynch (b); 115.001 ;3;100;3,12;;;;;;;;;;
14;2015;DVB Bank AG (b); 46.735 ;;;5;;;;;;;;;;
14;2015;Maduro and Curiel's Bank; 24.138 ;24;100;2,3;;;;;;;;;;
14;2015;HSBC Bank; 117.661 ;24;100;3,45;;;;;;;;;;
14;2015;Banco do Brasil; 98.157 ;3;100;1,5;;;;;;;;;;
14;2015;6a Emissão - Série 1; 533.244 ;1;105;;;;;;;;;;;
14;2015;7a Emissão - Série 2; 103.022 ;1;107,05;;;;;;;;;;;
14;2015;8a Emissão - Série única; 399.584 ;1;124,1;;;;;;;;;;;
14;2015;4a Emissão - Série 1; 848.679 ;1;109;;;;;;;;;;;
14;2015;4a Emissão - Série 2 (c); 160.948 ;5;100;2,71;;;;;;;;;;
14;2015;5a Emissão - Série única (d); 511.753 ;5;100;4,88;;;;;;;;;;
14;2015;6a Emissão - Série única (c); 397.373 ;5;100;4,42;;;;;;;;;;
14;2015;6a Emissão - Série única; 192.410 ;5;100;4,42;;;;;;;;;;
14;2015;6a Emissão (Notas promissórias); 197.495 ;1;113;;;;;;;;;;;
14;2015;3a Emissão - Série única; 846.133 ;1;104,9;;;;;;;;;;;
14;2015;1a Emissão - Série única; 765.413 ;1;109,5;;;;;;;;;;;
14;2015;2a Emissão - Série única; 517.078 ;1;100;2,2;;;;;;;;;;
14;2015;4a Emissão - Série única (c); 650.446 ;5;100;6,04;;;;;;;;;;
14;2015;2a Emissão - Série 3; 767.034 ;1;112;;;;;;;;;;;
14;2015;3a Emissão - Série única; 576.870 ;1;108,67;;;;;;;;;;;
14;2015;4a Emissão - Série única; 561.625 ;1;108;;;;;;;;;;;
14;2015;4a Emissão - Série 1; 146.465 ;5;100;5,691;;;;;;;;;;
14;2015;7a Emissão (Notas promissórias); 55.735 ;1;107,8;;;;;;;;;;;
14;2015;2a Emissão - Série única; 429.144 ;1;109,3;;;;;;;;;;;
14;2015;3a Emissão - Série única; 809.495 ;1;105;;;;;;;;;;;
14;2015;4º Emissão - Série única (c); 197.472 ;5;100;6,38;;;;;;;;;;
14;2015;1a Emissão - Série única; 69.127 ;1;109,5;;;;;;;;;;;
14;2015;2a Emissão - Série única; 157.394 ;5;100;7,34;;;;;;;;;;
14;2015;4a Emissão - Série única; 267.672 ;1;108,3;;;;;;;;;;;
14;2015;5a Emissão - Série 1; 203.921 ;1;106,1;;;;;;;;;;;
14;2015;5a Emissão - Série 2 (c); 162.797 ;5;100;5,67;;;;;;;;;;
14;2016;BNDES - FINEM III; 7.015 ;8;100;2,12;;;;;;;;;;
14;2016;BNDES - FINEM IV; 661 ;8;100;2,12;;;;;;;;;;
14;2016;BNDES - FINEM III; 70.724 ;8;100;2,8;;;;;;;;;;
14;2016;BNDES - FINEM I; 580.146 ;8;100;2;;;;;;;;;;
14;2016;Caixa Econômica Federal; 102.138 ;8;100;2;;;;;;;;;;
14;2016;Caixa Econômica Federal; 41.062 ;8;100;2;;;;;;;;;;
14;2016;BNDES - FINEM II; 1.825.010 ;8;100;3,18;;;;;;;;;;
14;2016;BNDES - TJLP (SubCrédito A); 158.281 ;8;100;3,45;;;;;;;;;;
14;2016;BNDES - TJLP (SubCrédito B); 78.884 ;8;100;2,4;;;;;;;;;;
14;2016;BNDES - TJLP (SubCrédito C); 52.681 ;8;100;2,66;;;;;;;;;;
14;2016;Alfa S.A. (Finame); 296 ;;;6,6;;;;;;;;;;
14;2016;Bank of America NA (b); 195.607 ;3;100;1,45;;;;;;;;;;
14;2016;HSBC BANK USA NA (b); 393.980 ;3;100;0,8;;;;;;;;;;
14;2016;HSBC BANK Cayman (b); 277.134 ;;;4,1;;;;;;;;;;
14;2016;Bank of America NA (b); 167.924 ;3;100;2,6;;;;;;;;;;
14;2016;Bank of America NA (b); 94.812 ;3;100;1,45;;;;;;;;;;
14;2016;Bank of Tokyo (b); 100.453 ;3;100;1,69;;;;;;;;;;
14;2016;Bank of America NA (b); 177.759 ;3;100;2,5;;;;;;;;;;
14;2016;Bank of America NA (b); 100.005 ;3;100;2,1;;;;;;;;;;
14;2016;Bank of Tokyo (b); 152.825 ;4;100;3,12;;;;;;;;;;
14;2016;Maduro and Curiel's Bank; 68.308 ;4;100;2,3;;;;;;;;;;
14;2016;HSBC Bank; 98.495 ;4;100;4,45;;;;;;;;;;
14;2016;Banco do Brasil; 82.053 ;3;100;1,5;;;;;;;;;;
14;2016;2a Emissão (Notas Promissórias); 117.239 ;1;124,1;;;;;;;;;;;
14;2016;8a Emissão - Série única; 400.580 ;1;124,1;;;;;;;;;;;
14;2016;9a Emissão - Série única; 1.339.443 ;1;100;3,5;;;;;;;;;;
14;2016;4a Emissão - Série 1; 363.862 ;1;109;;;;;;;;;;;
14;2016;4a Emissão - Série 2 (c); 177.549 ;5;100;2,71;;;;;;;;;;
14;2016;4a Emissão (Notas promissórias); 812.897 ;1;106,5;;;;;;;;;;;
14;2016;5a Emissão - Série única (d); 565.823 ;5;100;4,88;;;;;;;;;;
14;2016;6a Emissão - Série única (c); 442.323 ;5;100;5,42;;;;;;;;;;
14;2016;6a Emissão - Série única; 204.914 ;5;100;5,42;;;;;;;;;;
14;2016;8a Emissão (Notas promissórias); 197.373 ;1;129;;;;;;;;;;;
14;2016;1a Emissão - Série única; 885.000 ;1;109,5;;;;;;;;;;;
14;2016;2a Emissão - Série única; 513.908 ;1;100;2,2;;;;;;;;;;
14;2016;3a Emissão - Série única; 221.511 ;1;100;3,95;;;;;;;;;;
14;2016;4a Emissão - Série única (c); 626.973 ;5;100;6,4;;;;;;;;;;
14;2016;3a Emissão - Série única; 576.384 ;1;108,67;;;;;;;;;;;
14;2016;4a Emissão - Série única; 561.471 ;1;108;;;;;;;;;;;
14;2016;5a Emissão - Série única; 757.533 ;1;100;3,8;;;;;;;;;;
14;2016;4a Emissão - Série 1; 156.254 ;5;100;5,69;;;;;;;;;;
14;2016;5a Emissão - Série 1; 99.928 ;5;100;6,06;;;;;;;;;;
14;2016;8a Emissão (Notas promissórias); 61.480 ;1;115,32;;;;;;;;;;;
14;2016;4a Emissão - Série única (c); 218.385 ;5;100;6,38;;;;;;;;;;
14;2016;5a Emissão - Série única; 1.198.690 ;1;129,3;;;;;;;;;;;
14;2016;2a Emissão - Série única; 168.995 ;5;100;7,34;;;;;;;;;;
14;2016;3a Emissão - Série única; 66.736 ;1;118;;;;;;;;;;;
14;2016;4a Emissão - Série única; 89.359 ;1;108,3;;;;;;;;;;;
14;2016;5a Emissão - Série 1; 87.446 ;1;106,1;;;;;;;;;;;
14;2016;5a Emissão - Série 2 (c); 180.003 ;5;100;5,67;;;;;;;;;;
14;2016;6a Emissão - Série única; 268.195 ;5;100;6,3;;;;;;;;;;
14;2017;BNDES - FINEM III; 35.489 ;8;100;2,8;;;;;;;;;;
14;2017;BNDES - FINEM I; 662.088 ;8;100;2;;;;;;;;;;
14;2017;Caixa Econômica Federal; 126.515 ;8;100;2;;;;;;;;;;
14;2017;Caixa Econômica Federal; 51.179 ;8;100;2;;;;;;;;;;
14;2017;BNDES - FINEM II; 2.341.835 ;8;100;3,18;;;;;;;;;;
14;2017;BNDES - FINEM II; 400.417 ;8;100;4;;;;;;;;;;
14;2017;BNDES - TJLP (SubCrédito A); 161.806 ;8;100;3,91;;;;;;;;;;
14;2017;BNDES - TJLP (SubCrédito B); 202.632 ;8;100;2,4;;;;;;;;;;
14;2017;BNDES - TJLP (SubCrédito C); 53.806 ;8;100;2,66;;;;;;;;;;
14;2017;SG Leasing; 2.118 ;;;16,49;;;;;;;;;;
14;2017;SG Leasing; 1.309 ;;;16,49;;;;;;;;;;
14;2017;HSBC BANK USA NA (b); 405.771 ;;;4;;;;;;;;;;
14;2017;Bank of America NA (b); 167.294 ;3;100;2,6;;;;;;;;;;
14;2017;Bank of Tokyo (b); 154.608 ;24;100;2,5;;;;;;;;;;
14;2017;BID - A Loan; 120.462 ;24;100;2,2;;;;;;;;;;
14;2017;BID - B Loan; 266.931 ;;;4,2;;;;;;;;;;
14;2017;Maduro and Curiel's Bank; 99.859 ;4;100;2,3;;;;;;;;;;
14;2017;Banco Santander; 232.342 ;4;100;4,45;;;;;;;;;;
14;2017;Atlas Toyota; 811 ;4;100;2,05;;;;;;;;;;
14;2017;HSBC; 33.307 ;4;100;1,5;;;;;;;;;;
14;2017;2a Emissão (Notas Promissórias); 113.635 ;1;124,1;;;;;;;;;;;
14;2017;8a Emissão - Série única; 400.083 ;1;124,1;;;;;;;;;;;
14;2017;10a Emissão - Série única; 299.791 ;1;107,5;;;;;;;;;;;
14;2017;11a Emissão - Série 1; 469.407 ;1;100;0,6;;;;;;;;;;
14;2017;11a Emissão - Série 2; 662.464 ;1;100;0,95;;;;;;;;;;
14;2017;11a Emissão - Série 3; 389.589 ;1;100;1,5;;;;;;;;;;
14;2017;11a Emissão - Série 4; 176.746 ;5;100;6;;;;;;;;;;
14;2017;5a Emissão (Notas promissórias); 698.450 ;1;106,75;;;;;;;;;;;
14;2017;5a Emissão - Série única (d); 601.993 ;5;100;4,88;;;;;;;;;;
14;2017;6a Emissão - Série única (c); 478.918 ;5;100;5,42;;;;;;;;;;
14;2017;6a Emissão - Série única; 210.705 ;5;100;5,42;;;;;;;;;;
14;2017;8a Emissão - Série única; 731.268 ;5;100;5,47;;;;;;;;;;
14;2017;2a Emissão - Série única; 508.013 ;1;100;2,2;;;;;;;;;;
14;2017;3a Emissão - Série única; 216.145 ;1;100;3,95;;;;;;;;;;
14;2017;4a Emissão - Série única; 252.062 ;1;120;;;;;;;;;;;
14;2017;4a Emissão - Série única (c); 500.036 ;5;100;6,4;;;;;;;;;;
14;2017;4a Emissão - Série única; 277.930 ;1;108;;;;;;;;;;;
14;2017;6a Emissão - Série única; 804.800 ;1;120;;;;;;;;;;;
14;2017;4a Emissão - Série 1; 160.942 ;5;100;5,69;;;;;;;;;;
14;2017;5a Emissão - Série 1; 102.891 ;5;100;6,06;;;;;;;;;;
14;2017;6a Emissão - Série 1; 221.386 ;1;106,5;;;;;;;;;;;
14;2017;6a Emissão - Série 2; 171.323 ;5;100;4,49;;;;;;;;;;
14;2017;9a Emissão (Notas promissórias); 59.154 ;1;112,5;;;;;;;;;;;
14;2017;4a Emissão - Série única (c); 234.924 ;5;100;6,38;;;;;;;;;;
14;2017;5a Emissão - Série única; 1.074.997 ;1;129,3;;;;;;;;;;;
14;2017;2a Emissão - Série única; 174.110 ;5;100;7,34;;;;;;;;;;
14;2017;3a Emissão - Série única; 66.043 ;1;118;;;;;;;;;;;
14;2017;1a Emissão - Série de 1 a 4; 204.872 ;1;100;2,9;;;;;;;;;;
14;2017;2a Emissão - Série de 1 a 4; 80.755 ;1;100;2,9;;;;;;;;;;
14;2017;3a Emissão - Série de 1 a 4; 93.010 ;1;100;2,9;;;;;;;;;;
14;2017;4a Emissão - Série de 1 a 3; 146.695 ;1;100;2,9;;;;;;;;;;
14;2017;5a Emissão - Série 2 (c); 193.822 ;5;100;5,76;;;;;;;;;;
14;2017;6a Emissão - Série única; 277.166 ;5;100;6,29;;;;;;;;;;
14;2017;7a Emissão - Série única; 330.543 ;1;106,25;;;;;;;;;;;
14;2018;BNDES - FINEM I; 667.680 ;8;100;2;;;;;;;;;;
14;2018;Caixa Econômica Federal; 127.420 ;8;100;2;;;;;;;;;;
14;2018;Caixa Econômica Federal; 51.720 ;8;100;2;;;;;;;;;;
14;2018;BNDES - FINEM II; 2.392.384 ;8;100;3,18;;;;;;;;;;
14;2018;BNDES - FINEM II; 631.973 ;8;100;4;;;;;;;;;;
14;2018;BNDES - TJLP (SubCrédito A); 381.296 ;8;100;2,31;;;;;;;;;;
14;2018;BNDES - TJLP (SubCrédito B); 36.294 ;8;100;2,31;;;;;;;;;;
14;2018;SG Leasing; 1.138 ;;;16,49;;;;;;;;;;
14;2018;SG Leasing; 704 ;;;16,49;;;;;;;;;;
14;2018;Maduro and Curiel's Bank; 157.556 ;;;4,2;;;;;;;;;;
14;2018;Banco Santander; 273.240 ;4;100;3,75;;;;;;;;;;
14;2018;Atlas Toyota; 841 ;;;6,95;;;;;;;;;;
14;2018;Banco Santander; 31.605 ;4;100;2;;;;;;;;;;
14;2018;GSE Logistics Inc.; 326 ;;;6;;;;;;;;;;
14;2018;Banco Bradesco; 47.715 ;4;100;3,2;;;;;;;;;;
14;2018;Itau BBA International PLC; 256.284 ;4;100;2,7;;;;;;;;;;
14;2018;Bank of America Merrill Lynch; 485.947 ;;;7,25;;;;;;;;;;
14;2018;10a Emissão - Série única; 300.129 ;1;107,5;;;;;;;;;;;
14;2018;11a Emissão - Série 1; 472.333 ;1;100;0,6;;;;;;;;;;
14;2018;11a Emissão - Série 2; 666.376 ;1;100;0,95;;;;;;;;;;
14;2018;11a Emissão - Série 3; 391.902 ;1;100;1,5;;;;;;;;;;
14;2018;11a Emissão - Série 4; 184.368 ;5;100;6;;;;;;;;;;
14;2018;4a Emissão - Série única (c); 240.889 ;5;100;6,38;;;;;;;;;;
14;2018;6a Emissão - Série única; 1.128.249 ;1;115;;;;;;;;;;;
14;2018;2a Emissão - Série única; 181.214 ;5;100;7,34;;;;;;;;;;
14;2018;4a Emissão - Série única; 41.941 ;1;113;;;;;;;;;;;
14;2018;4a Emissão - Série única; 125.940 ;1;120;;;;;;;;;;;
14;2018;5a Emissão - Série única; 402.974 ;1;100;1,5;;;;;;;;;;
14;2018;6a Emissão - Série única; 807.711 ;1;120;;;;;;;;;;;
14;2018;10a Emissão (Notas promissórias); 56.709 ;1;114;;;;;;;;;;;
14;2018;5a Emissão - Série 2 (c); 197.322 ;5;100;5,67;;;;;;;;;;
